ISO3,year,value
CHN,2019,198582434.29321504
COL,1991,3438941.8124999995
COL,1992,3510853.014124203
COL,1993,3577555.213689913
COL,1994,3636178.1268217727
COL,1995,3697366.403882179
COL,1996,3748482.261000928
COL,1997,3790356.961821911
COL,1998,3857002.465707609
COL,1999,3954247.891231059
COL,2000,4064801.665678712
COL,2001,4120828.299073397
COL,2002,4157925.427175963
COL,2003,4206147.169162554
COL,2004,4103593.7084400174
COL,2005,4071053.5902424953
COL,2006,3965439.17427976
COL,2007,3860639.322520593
COL,2008,3898110.6697397935
COL,2009,4049866.754500748
COL,2010,4124165.6007179935
COL,2011,4109522.556006512
COL,2012,4140543.8344261576
COL,2013,3990749.651354509
COL,2014,3972502.728209039
COL,2015,4011240.557025566
COL,2016,4071461.052190695
COL,2017,4275509.969369556
COL,2018,4384033.019228929
COL,2019,4165414.1179022472
COM,1991,57624.0408988629
COM,1992,59099.5858721777
COM,1993,60888.27809799631
COM,1994,63173.535
COM,1995,65004.91312950631
COM,1996,67119.1681076988
COM,1997,68864.9049993057
COM,1998,70812.55610814
COM,1999,72700.4849008139
COM,2000,73763.41543613521
COM,2001,75308.6243998818
COM,2002,76825.8130657907
COM,2003,78370.2716482233
COM,2004,79816.6729476012
COM,2005,80316.2432120772
COM,2006,80642.48918105119
COM,2007,80953.49889722341
COM,2008,80977.19047667811
COM,2009,80902.05706999921
COM,2010,80629.217184489
COM,2011,80104.15742046629
COM,2012,79492.487875426
COM,2013,78584.19698284
COM,2014,77640.74296836481
COM,2015,78480.93076864039
COM,2016,79007.42183750239
COM,2017,79465.7026917068
COM,2018,80064.4717441928
COM,2019,80884.1095173355
COG,1991,397565.6775
COG,1992,409427.1432028848
COG,1993,422734.90343700285
COG,1994,438358.7960136525
COG,1995,451012.9437813129
COG,1996,463748.12
COG,1997,479433.9565357296
COG,1998,492326.738762724
COG,1999,510209.7075
COG,2000,521514.3707453112
COG,2001,532271.2961860729
COG,2002,542321.828985497
COG,2003,556309.6494104303
COG,2004,569436.6773534688
COG,2005,579739.6865953314
COG,2006,592276.3027279119
COG,2007,613319.3225
COG,2008,627688.0544820712
COG,2009,637458.6862659709
COG,2010,646426.4727620952
COG,2011,654571.5883955905
COG,2012,661091.7160524494
COG,2013,666566.3011768118
COG,2014,667589.9660793933
COG,2015,673401.8355056812
COG,2016,688852.3887587342
COG,2017,704580.8808890792
COG,2018,716688.24568572
COG,2019,731868.0011707428
CRI,1991,215532.105424458
CRI,1992,216866.4825
CRI,1993,225164.3986522678
CRI,1994,229659.9317398272
CRI,1995,244297.831888292
CRI,1996,242785.025
CRI,1997,254673.99533633937
CRI,1998,266566.7503400104
CRI,1999,265751.0724021651
CRI,2000,263776.6625
CRI,2001,270922.9339216794
CRI,2002,281280.0468480825
CRI,2003,276283.2625265832
CRI,2004,272173.8020120375
CRI,2005,296158.965
CRI,2006,277669.6408089184
CRI,2007,272009.796429126
CRI,2008,258087.79578231223
CRI,2009,249403.80155967647
CRI,2010,239672.32088127045
CRI,2011,231669.48281481
CRI,2012,235861.0242052064
CRI,2013,229376.75417247004
CRI,2014,261498.66128523296
CRI,2015,287809.5332196588
CRI,2016,277552.7148092636
CRI,2017,293981.389130484
CRI,2018,303271.8747061842
CRI,2019,307417.0182342183
CIV,1991,2423536.3264290155
CIV,1992,2513377.52006208
CIV,1993,2606506.3835174832
CIV,1994,2699924.676692096
CIV,1995,2779175.5611476805
CIV,1996,2844564.208965536
CIV,1997,2914684.2
CIV,1998,2983048.4060644656
CIV,1999,3034449.581277009
CIV,2000,3091209.425927928
CIV,2001,3119689.371153905
CIV,2002,3144556.962357362
CIV,2003,3164764.674365817
CIV,2004,3172430.006066663
CIV,2005,3181323.200543574
CIV,2006,3194982.18218614
CIV,2007,3206963.994563271
CIV,2008,3220439.7550384123
CIV,2009,3228452.6646808744
CIV,2010,3246870.692004672
CIV,2011,3293548.1043440267
CIV,2012,3272598.8667818806
CIV,2013,3255546.763806026
CIV,2014,3254325.7231427887
CIV,2015,3253882.215
CIV,2016,3256168.7475
CIV,2017,3185126.210818357
CIV,2018,3207953.395484201
CIV,2019,3231102.690127943
HRV,1991,486155.605262742
HRV,1992,476416.9989120744
HRV,1993,474136.6854979147
HRV,1994,450514.2375
HRV,1995,429901.0521009824
HRV,1996,408738.8907645183
HRV,1997,361755.0944645098
HRV,1998,348405.7611751704
HRV,1999,338237.4716279072
HRV,2000,327425.583117177
HRV,2001,304019.33776754816
HRV,2002,291197.078558035
HRV,2003,317922.92603018635
HRV,2004,328422.6027463403
HRV,2005,334914.4912869928
HRV,2006,273850.0875
HRV,2007,239183.56885949423
HRV,2008,248862.98778225208
HRV,2009,258070.7315938492
HRV,2010,272658.075
HRV,2011,273670.177013607
HRV,2012,227244.85
HRV,2013,197900.6840663552
HRV,2014,179474.19023436715
HRV,2015,174209.3188555935
HRV,2016,138963.7182629535
HRV,2017,127128.97394605308
HRV,2018,111997.69988982784
HRV,2019,110679.36751917994
CUB,1991,1022796.124441051
CUB,1992,1056685.0812576802
CUB,1993,1097338.5626453636
CUB,1994,1093839.4680739846
CUB,1995,1089439.161493501
CUB,1996,1104407.2957201102
CUB,1997,1112009.081835197
CUB,1998,1164544.659166577
CUB,1999,1212436.249553334
CUB,2000,1222375.729861194
CUB,2001,1175254.9587568766
CUB,2002,1131075.342579867
CUB,2003,1089899.8869160686
CUB,2004,1044740.2405809796
CUB,2005,1006821.4805790456
CUB,2006,963310.1239880744
CUB,2007,927651.7270147332
CUB,2008,928089.9589068448
CUB,2009,955655.0287755344
CUB,2010,944492.0232960732
CUB,2011,1001796.7074655785
CUB,2012,981436.8393201698
CUB,2013,949659.9566280256
CUB,2014,965445.4335889271
CUB,2015,953682.0910684072
CUB,2016,935684.824166905
CUB,2017,918450.114557725
CUB,2018,902800.1551482796
CUB,2019,886112.9026481085
CYP,1991,44476.545387365
CYP,1992,43756.786660237005
CYP,1993,43865.821993492806
CYP,1994,42294.886447933
CYP,1995,42168.13559185559
CYP,1996,38249.46976498938
CYP,1997,34350.95943017946
CYP,1998,30454.841836718373
CYP,1999,26996.4375
CYP,2000,24085.21111884706
CYP,2001,22520.90791192124
CYP,2002,24961.230000000003
CYP,2003,25668.7022819106
CYP,2004,25970.47451623625
CYP,2005,24558.8868135052
CYP,2006,22645.011017302168
CYP,2007,24003.99246730408
CYP,2008,23585.50720593964
CYP,2009,22433.50148245409
CYP,2010,22256.82771886112
CYP,2011,22427.56035496224
CYP,2012,17142.5195066174
CYP,2013,18465.09567658035
CYP,2014,26785.46236002264
CYP,2015,24170.96
CYP,2016,21952.9134332571
CYP,2017,15460.981622779262
CYP,2018,13578.363175555562
CYP,2019,15345.26584759038
CZE,1991,407421.6023911472
CZE,1992,406043.5897807781
CZE,1993,396217.7797022556
CZE,1994,357161.1156844928
CZE,1995,342578.0442865273
CZE,1996,320734.22697135207
CZE,1997,297300.1123488075
CZE,1998,286157.5658479447
CZE,1999,275283.3534449809
CZE,2000,269022.08517727203
CZE,2001,249932.3388494276
CZE,2002,251567.0828773209
CZE,2003,231274.93144322763
CZE,2004,228063.20221121947
CZE,2005,206188.8759843188
CZE,2006,195003.4882813737
CZE,2007,185661.1230585906
CZE,2008,165012.9908561473
CZE,2009,163783.39561560648
CZE,2010,162483.55002066525
CZE,2011,156469.1224233081
CZE,2012,160734.44847040862
CZE,2013,161290.95865629113
CZE,2014,146423.39250000002
CZE,2015,156381.3406759555
CZE,2016,156260.705118885
CZE,2017,151757.28139844656
CZE,2018,152682.40138258736
CZE,2019,144739.43587954552
COD,1991,9984526.241503326
COD,1992,10432522.130465636
COD,1993,10914754.17702597
COD,1994,11357840.96083572
COD,1995,11742224.272146974
COD,1996,12067442.66026272
COD,1997,12416792.44468666
COD,1998,12719096.004881123
COD,1999,13072903.06216977
COD,2000,13491279.235237611
COD,2001,13854950.559264122
COD,2002,14206730.746686105
COD,2003,14560965.610034646
COD,2004,14908791.0784934
COD,2005,15285018.236558752
COD,2006,15429743.30484753
COD,2007,15564119.81918776
COD,2008,15716222.55320065
COD,2009,15895999.04073352
COD,2010,16032422.17770567
COD,2011,16121260.32572518
COD,2012,16202392.816068644
COD,2013,16551282.425731195
COD,2014,16891467.459498607
COD,2015,17284359.03677428
COD,2016,17763267.491373304
COD,2017,18238594.94245197
COD,2018,18684099.47247145
COD,2019,19162618.75095777
DNK,1991,156968.94049245783
DNK,1992,151620.95605335897
DNK,1993,146918.00396984184
DNK,1994,140424.04231108734
DNK,1995,124059.99141320288
DNK,1996,110062.023233781
DNK,1997,106859.5046857206
DNK,1998,105573.39348134473
DNK,1999,95583.26287106062
DNK,2000,105081.02027606468
DNK,2001,101341.60012974736
DNK,2002,92791.05379846106
DNK,2003,94727.323622148
DNK,2004,94780.9821492848
DNK,2005,92245.21934353132
DNK,2006,90580.19567899773
DNK,2007,86752.59871371578
DNK,2008,79197.39341051695
DNK,2009,80327.2881089591
DNK,2010,73417.428901629
DNK,2011,69280.7547423631
DNK,2012,75808.84381512435
DNK,2013,73821.93874876952
DNK,2014,71007.18694400668
DNK,2015,71927.5346888656
DNK,2016,68345.25867071252
DNK,2017,62461.778291712304
DNK,2018,65316.13850000905
DNK,2019,67130.66967693216
DJI,1991,86620.396484328
DJI,1992,87891.3965325672
DJI,1993,89172.61168043551
DJI,1994,90083.0545888188
DJI,1995,91648.280933118
DJI,1996,94375.419251534
DJI,1997,97315.96315221232
DJI,1998,100359.9407665462
DJI,1999,102948.04994520148
DJI,2000,105537.8592187194
DJI,2001,106851.48787164692
DJI,2002,107596.9527684444
DJI,2003,108117.3365663729
DJI,2004,108599.9234132238
DJI,2005,108980.7533582123
DJI,2006,109759.15734815742
DJI,2007,110489.3814573342
DJI,2008,111007.1455403664
DJI,2009,112417.8135615081
DJI,2010,113079.9961319074
DJI,2011,112176.2406180616
DJI,2012,111668.4354712249
DJI,2013,111006.5701009122
DJI,2014,109737.4717924926
DJI,2015,108288.5950684328
DJI,2016,106747.2946986628
DJI,2017,105554.018032932
DJI,2018,103633.8613924866
DJI,2019,101777.4228492528
DOM,1991,574018.3875000001
DOM,1992,581535.5018693064
DOM,1993,589181.5171216009
DOM,1994,591153.0473493835
DOM,1995,593666.8980856716
DOM,1996,594548.308646816
DOM,1997,612739.3412789255
DOM,1998,535722.1146020666
DOM,1999,562777.945518568
DOM,2000,512048.0164729642
DOM,2001,472996.5770757354
DOM,2002,515186.0507393056
DOM,2003,483520.1291864928
DOM,2004,491630.1536593443
DOM,2005,480093.1812793043
DOM,2006,500562.23984308646
DOM,2007,476185.16258173983
DOM,2008,482332.88339204976
DOM,2009,490218.27030693134
DOM,2010,485283.9307258224
DOM,2011,492344.0127643056
DOM,2012,478910.20806641935
DOM,2013,477253.7117541248
DOM,2014,495372.9005186292
DOM,2015,453294.7396516145
DOM,2016,425420.2137300293
DOM,2017,463566.04152244056
DOM,2018,469245.6285776347
DOM,2019,456481.229518395
TLS,1991,199934.1665826208
TLS,1992,202332.814461093
TLS,1993,204079.852868688
TLS,1994,204872.0402185471
TLS,1995,205058.0625
TLS,1996,200830.4912185845
TLS,1997,198960.574113756
TLS,1998,201881.2079103165
TLS,1999,212559.0670051896
TLS,2000,199412.7768892556
TLS,2001,191136.3130896252
TLS,2002,198995.3894103984
TLS,2003,204899.30500735
TLS,2004,213178.9889625765
TLS,2005,212422.664460356
TLS,2006,223158.32070463832
TLS,2007,223320.2316433418
TLS,2008,220962.4534678149
TLS,2009,217197.2564177688
TLS,2010,215019.41868839003
TLS,2011,213996.9750942628
TLS,2012,214761.3359238488
TLS,2013,211017.9994946294
TLS,2014,210891.071895621
TLS,2015,205567.7858171959
TLS,2016,200629.1594323039
TLS,2017,211023.4382253569
TLS,2018,215150.2442825412
TLS,2019,214393.7685411302
ECU,1991,1242092.9210816096
ECU,1992,1285012.542684844
ECU,1993,1315598.7666639562
ECU,1994,1353986.0724818113
ECU,1995,1392340.856318307
ECU,1996,1433870.4614095727
ECU,1997,1462916.0942554036
ECU,1998,1556041.4249192807
ECU,1999,1612895.8662323682
ECU,2000,1661030.4481453423
ECU,2001,1680441.895963139
ECU,2002,1713503.6970396347
ECU,2003,1748404.3974098195
ECU,2004,1891521.54253385
ECU,2005,1912695.5684480823
ECU,2006,1947151.617819693
ECU,2007,1875623.4653580764
ECU,2008,1886536.629925116
ECU,2009,1913660.7168877297
ECU,2010,1879177.461382026
ECU,2011,1898928.5684943649
ECU,2012,1961995.9003441697
ECU,2013,1889181.696062324
ECU,2014,1823513.1889715216
ECU,2015,2002452.0840230845
ECU,2016,2166778.854627794
ECU,2017,2299793.547819161
ECU,2018,2411591.7260081046
ECU,2019,2533672.514405357
EGY,1991,6205118.113951058
EGY,1992,6266051.121110058
EGY,1993,5902382.1681733765
EGY,1994,6164432.792519901
EGY,1995,5965081.123131886
EGY,1996,5843031.477863635
EGY,1997,5692958.820007217
EGY,1998,5487607.8760475805
EGY,1999,5616003.233716458
EGY,2000,5939228.441424973
EGY,2001,5816872.581709552
EGY,2002,5711295.321064963
EGY,2003,6452839.878765863
EGY,2004,7148050.66833443
EGY,2005,7206759.337651272
EGY,2006,7522551.123197132
EGY,2007,8005354.197973282
EGY,2008,8139934.099336478
EGY,2009,7964988.891014218
EGY,2010,7752086.357542132
EGY,2011,8136305.084400335
EGY,2012,7737616.97589042
EGY,2013,8223373.486216887
EGY,2014,8257470.081707715
EGY,2015,7627513.994022566
EGY,2016,7643781.665129982
EGY,2017,7421973.343322358
EGY,2018,6341040.116286978
EGY,2019,6140008.57732643
SLV,1991,561833.7418618343
SLV,1992,564213.2493417553
SLV,1993,577148.0239462408
SLV,1994,587412.9974389204
SLV,1995,577449.3002492756
SLV,1996,566104.853641076
SLV,1997,563589.1889394728
SLV,1998,569083.5065847415
SLV,1999,506165.1088541678
SLV,2000,495229.0365791626
SLV,2001,500983.1665345312
SLV,2002,454765.475
SLV,2003,434915.2841158708
SLV,2004,451370.03458030085
SLV,2005,480649.1496697696
SLV,2006,463509.9759915735
SLV,2007,452550.8677523526
SLV,2008,474655.3652599966
SLV,2009,536980.2966479175
SLV,2010,526439.2906804186
SLV,2011,553393.5217356266
SLV,2012,551259.551561273
SLV,2013,525861.6223265055
SLV,2014,500203.51413255895
SLV,2015,482774.585261319
SLV,2016,509870.4216614469
SLV,2017,509719.2586052991
SLV,2018,460717.0660343672
SLV,2019,454588.4398735016
GNQ,1991,81120.43166212439
GNQ,1992,82810.37746696839
GNQ,1993,84898.4449211485
GNQ,1994,86900.48224729681
GNQ,1995,88947.990173938
GNQ,1996,89787.124371048
GNQ,1997,90767.1134020936
GNQ,1998,92832.0949770438
GNQ,1999,94948.654296391
GNQ,2000,97091.7963023226
GNQ,2001,97954.8290109599
GNQ,2002,99682.32927210358
GNQ,2003,101973.2912880018
GNQ,2004,104452.1241315141
GNQ,2005,107788.3200897425
GNQ,2006,111239.0787049502
GNQ,2007,114722.2034530603
GNQ,2008,119064.9271561748
GNQ,2009,125660.29181778293
GNQ,2010,133354.78138749508
GNQ,2011,139217.7961884089
GNQ,2012,146286.2740831396
GNQ,2013,154837.537898328
GNQ,2014,163987.6474418955
GNQ,2015,174801.5359796907
GNQ,2016,183313.8922775469
GNQ,2017,191751.17669678177
GNQ,2018,199120.0397817024
GNQ,2019,209271.81790157763
ERI,1991,713646.608919654
ERI,1992,696564.8489263892
ERI,1993,675466.8523876881
ERI,1994,652896.1062814001
ERI,1995,635954.6258724792
ERI,1996,631264.0934376896
ERI,1997,629584.408031085
ERI,1998,634592.595
ERI,1999,646221.0
ERI,2000,666413.9160615266
ERI,2001,699878.8814559566
ERI,2002,742905.058406812
ERI,2003,794333.565086685
ERI,2004,842993.2976432949
ERI,2005,887237.5657409877
ERI,2006,920010.6010700628
ERI,2007,945751.1262380442
ERI,2008,975456.9836291636
ERI,2009,989667.7245330524
ERI,2010,1001123.1329090992
ERI,2011,998732.8092087492
ERI,2012,999053.8848751516
ERI,2013,1009079.1091287648
ERI,2014,988781.6723516352
ERI,2015,1003164.1282757376
ERI,2016,1003351.907793501
ERI,2017,1020059.7591109036
ERI,2018,1013332.5524998944
ERI,2019,1017886.9891449446
EST,1991,147236.51249999998
EST,1992,136042.7708280495
EST,1993,117404.96
EST,1994,101648.0787702282
EST,1995,71702.11958346331
EST,1996,67451.2614528278
EST,1997,67387.3578791856
EST,1998,63308.8213002134
EST,1999,57808.35008794467
EST,2000,43203.41731026066
EST,2001,42419.73642369393
EST,2002,43210.79337802645
EST,2003,42293.90724786777
EST,2004,34319.09541340149
EST,2005,34970.16848406543
EST,2006,35088.92380472951
EST,2007,33077.6014532
EST,2008,27216.267662960352
EST,2009,27966.79031892758
EST,2010,28863.827963648306
EST,2011,30330.03854773332
EST,2012,30737.14653233699
EST,2013,29001.82595901826
EST,2014,26093.25189020945
EST,2015,26762.034651895705
EST,2016,27044.56442999465
EST,2017,24840.821595925263
EST,2018,23220.62233179828
EST,2019,22312.48933493664
SWZ,1991,53944.5298137347
SWZ,1992,55410.52509535199
SWZ,1993,56644.3520981133
SWZ,1994,57928.4970732544
SWZ,1995,58877.220990951006
SWZ,1996,59563.9349866048
SWZ,1997,60174.94688473501
SWZ,1998,60761.5601571684
SWZ,1999,61048.848915955
SWZ,2000,61008.99
SWZ,2001,60839.4766831192
SWZ,2002,59974.916378045
SWZ,2003,58900.4472126189
SWZ,2004,57670.77204253749
SWZ,2005,56085.9782121264
SWZ,2006,54785.73453466249
SWZ,2007,53624.4041916534
SWZ,2008,52937.6774810646
SWZ,2009,52062.191262666005
SWZ,2010,51000.7791443007
SWZ,2011,50153.8489851375
SWZ,2012,49017.75736743
SWZ,2013,48172.649303898
SWZ,2014,47567.7229362972
SWZ,2015,46783.40815600351
SWZ,2016,46598.5073292639
SWZ,2017,46340.4943748236
SWZ,2018,45919.75
SWZ,2019,45478.056077641
ETH,1991,15913922.46517109
ETH,1992,16524262.311107695
ETH,1993,17043595.684861522
ETH,1994,17633685.35081133
ETH,1995,18312809.34591404
ETH,1996,18893107.903429154
ETH,1997,19554321.31352476
ETH,1998,20299222.94015092
ETH,1999,20991658.917291354
ETH,2000,21839444.382547487
ETH,2001,22611541.118049905
ETH,2002,23515243.21431741
ETH,2003,24499460.08577849
ETH,2004,25295734.705113813
ETH,2005,26214050.4599936
ETH,2006,26751886.243804283
ETH,2007,27285459.000141244
ETH,2008,27838718.6131298
ETH,2009,28448487.53758209
ETH,2010,29022335.794223294
ETH,2011,29665863.2288664
ETH,2012,30360781.466530908
ETH,2013,31008757.535698496
ETH,2014,31712814.66804965
ETH,2015,32421192.72476115
ETH,2016,33109884.742554225
ETH,2017,33810639.40685975
ETH,2018,34587565.1478869
ETH,2019,35328122.04801296
FJI,1991,94205.9770893375
FJI,1992,94590.5461162095
FJI,1993,95574.9809239431
FJI,1994,96567.6902626225
FJI,1995,97270.15710879288
FJI,1996,97142.3451255552
FJI,1997,96622.63656273538
FJI,1998,96110.1752392314
FJI,1999,95671.6595067271
FJI,2000,93949.5561581736
FJI,2001,93137.5122288712
FJI,2002,93051.862867754
FJI,2003,92665.109273748
FJI,2004,92051.75
FJI,2005,91854.0275
FJI,2006,92030.0374652045
FJI,2007,93060.1621342944
FJI,2008,92561.25766248052
FJI,2009,92618.7798278176
FJI,2010,91682.0183881943
FJI,2011,90789.9577589767
FJI,2012,86478.3722022604
FJI,2013,81564.4538538555
FJI,2014,75385.0528739242
FJI,2015,71219.3017907336
FJI,2016,68037.7150346075
FJI,2017,66060.0847556472
FJI,2018,64617.96074681521
FJI,2019,63772.1518090296
FIN,1805,702000.0
FIN,1880,358000.0
FIN,1900,429000.0
FIN,1910,897000.0
FIN,1920,1032000.0
FIN,1930,1107000.0
FIN,1940,1158000.0
FIN,1950,912000.0
FIN,1960,721000.0
FIN,1970,471500.0
FIN,1971,444900.0
FIN,1972,419200.0
FIN,1973,394300.0
FIN,1974,369900.0
FIN,1975,348300.0
FIN,1976,336900.0
FIN,1977,316500.0
FIN,1978,304000.0
FIN,1979,306100.0
FIN,1980,308600.0
FIN,1981,305800.0
FIN,1982,310500.0
FIN,1983,300500.0
FIN,1984,298000.0
FIN,1985,281900.0
FIN,1991,217609.7517731877
FIN,1992,212337.4390079488
FIN,1993,208226.75808544128
FIN,1994,200543.97025215533
FIN,1995,192053.0216675439
FIN,1996,193885.8585071349
FIN,1997,194806.9262582845
FIN,1998,179342.92778002136
FIN,1999,163719.60732539734
FIN,2000,160597.92878272486
FIN,2001,152321.57039061637
FIN,2002,145071.42640904128
FIN,2003,138378.4039036863
FIN,2004,130837.50868039684
FIN,2005,126927.3265027998
FIN,2006,124282.33842258192
FIN,2007,122158.14217753096
FIN,2008,122894.73148340709
FIN,2009,124525.1031660608
FIN,2010,118954.21712711491
FIN,2011,113883.78291153473
FIN,2012,112271.19907079468
FIN,2013,110853.7460598854
FIN,2014,114488.69895443913
FIN,2015,113752.9217393093
FIN,2016,104054.2349348364
FIN,2017,101867.91252907467
FIN,2018,101752.13054220512
FIN,2019,103910.6872028016
FRA,1856,7305000.0
FRA,1866,7536000.0
FRA,1886,7846000.0
FRA,1896,8501000.0
FRA,1901,8245000.0
FRA,1906,8855000.0
FRA,1911,8572000.0
FRA,1921,9023000.0
FRA,1926,8200000.0
FRA,1931,7704000.0
FRA,1936,7204000.0
FRA,1946,7484000.0
FRA,1954,5195000.0
FRA,1962,3907000.0
FRA,1968,3133000.0
FRA,1970,2842823.419
FRA,1971,2699836.65
FRA,1972,2553243.488
FRA,1973,2425554.341
FRA,1974,2319525.058
FRA,1975,2227155.572
FRA,1976,2143763.904
FRA,1977,2063989.497
FRA,1978,2002053.295
FRA,1979,1950420.626
FRA,1980,1890627.592
FRA,1981,1822389.621
FRA,1982,1757923.365
FRA,1983,1698831.12
FRA,1984,1642774.112
FRA,1985,1585639.773
FRA,1991,1557503.165941402
FRA,1992,1492072.351047535
FRA,1993,1428685.013143229
FRA,1994,1362241.631961035
FRA,1995,1290502.2117365438
FRA,1996,1287714.2343516266
FRA,1997,1238301.866638695
FRA,1998,1184317.1895114428
FRA,1999,1151490.2338086609
FRA,2000,1132716.8387371833
FRA,2001,1116334.3805767826
FRA,2002,1146665.9107513102
FRA,2003,1203790.3150000002
FRA,2004,1103084.9531060236
FRA,2005,1047802.1310250604
FRA,2006,1079473.6057986591
FRA,2007,1006967.832509987
FRA,2008,805575.2647400558
FRA,2009,868638.5436630652
FRA,2010,865577.6049806434
FRA,2011,865638.0165824286
FRA,2012,875493.7239868223
FRA,2013,927946.997102606
FRA,2014,857017.7714327399
FRA,2015,817226.4732592641
FRA,2016,864311.0158683007
FRA,2017,790505.3624980589
FRA,2018,760967.2749999999
FRA,2019,768762.2238881009
PYF,1991,12185.7950738028
PYF,1992,12276.108246636
PYF,1993,12409.6869326356
PYF,1994,12506.111233438802
PYF,1995,12511.3243256372
PYF,1996,12574.77
PYF,1997,12089.287600536902
PYF,1998,11496.7558867252
PYF,1999,10994.3043039874
PYF,2000,10506.4897062237
PYF,2001,9939.457347762
PYF,2002,9440.89414485906
PYF,2003,9522.642195572542
PYF,2004,9679.25419878898
PYF,2005,9806.9884598853
PYF,2006,9943.83015932556
PYF,2007,10015.53
PYF,2008,9903.0585028382
PYF,2009,9869.6761267053
PYF,2010,9783.5075426835
PYF,2011,9739.50111372936
PYF,2012,9608.00533070556
PYF,2013,9470.01577941792
PYF,2014,9223.27177840944
PYF,2015,8971.874955946401
PYF,2016,8762.474999999999
PYF,2017,8500.08086811549
PYF,2018,8246.93755548528
PYF,2019,8011.86311084896
GAB,1991,116913.93723976958
GAB,1992,119479.5254485366
GAB,1993,121093.96607994538
GAB,1994,122666.462482734
GAB,1995,124108.8713872146
GAB,1996,125814.6537124608
GAB,1997,127290.53423279487
GAB,1998,129183.8044128918
GAB,1999,133483.4191239626
GAB,2000,136617.4697777027
GAB,2001,138859.8343121418
GAB,2002,141778.700122106
GAB,2003,144390.2651394871
GAB,2004,147747.22206684362
GAB,2005,151007.6974436524
GAB,2006,156102.7819712522
GAB,2007,159583.30918000892
GAB,2008,165948.730707022
GAB,2009,171977.63376991713
GAB,2010,176779.50155775
GAB,2011,181302.0722739352
GAB,2012,186916.32747318048
GAB,2013,192790.6785999724
GAB,2014,198879.6930154406
GAB,2015,204614.8065165204
GAB,2016,208492.06250718303
GAB,2017,212127.8945593704
GAB,2018,214944.918653996
GAB,2019,216308.4969576828
GMB,1991,120418.7034275388
GMB,1992,123574.11588035732
GMB,1993,126555.32264814718
GMB,1994,129736.34018549912
GMB,1995,132867.2159551316
GMB,1996,135338.7207410952
GMB,1997,137448.07286770598
GMB,1998,139908.7529149632
GMB,1999,141840.4614299133
GMB,2000,143988.7897441049
GMB,2001,146256.1201676524
GMB,2002,151124.329999344
GMB,2003,153589.3706557259
GMB,2004,156053.9606558894
GMB,2005,161366.8551519981
GMB,2006,165937.3809505206
GMB,2007,169576.8897037488
GMB,2008,172360.388728692
GMB,2009,175054.7981214162
GMB,2010,178147.56888203238
GMB,2011,185697.46024112665
GMB,2012,188839.2092886728
GMB,2013,192450.17659885768
GMB,2014,197943.83892926163
GMB,2015,200996.73632824048
GMB,2016,204841.3090748361
GMB,2017,207291.2911055369
GMB,2018,208735.266569778
GMB,2019,210182.8526653779
GEO,1991,1167229.4148284658
GEO,1992,1212940.0452102362
GEO,1993,1264625.4468372616
GEO,1994,1277458.8002435856
GEO,1995,1228255.2124796617
GEO,1996,1164313.9995556453
GEO,1997,1097592.6585583254
GEO,1998,1070118.2067484066
GEO,1999,1123197.35
GEO,2000,1068933.0039043613
GEO,2001,1111468.1301701583
GEO,2002,1093148.410951837
GEO,2003,1139452.8257552418
GEO,2004,1099714.86
GEO,2005,1101033.2792392897
GEO,2006,1122776.3455694388
GEO,2007,1086811.0875056605
GEO,2008,1046995.970955261
GEO,2009,1003187.2623981448
GEO,2010,990858.8664906388
GEO,2011,1006890.0334409636
GEO,2012,980757.4128662932
GEO,2013,972028.5533831858
GEO,2014,954628.0733942776
GEO,2015,920984.169110148
GEO,2016,902487.342522041
GEO,2017,863536.8050232404
GEO,2018,747713.2674087725
GEO,2019,721939.9469532915
DEU,1991,1393646.7784089912
DEU,1992,1356440.135900532
DEU,1993,1329020.002311372
DEU,1994,1301682.10340711
DEU,1995,1261687.1971486514
DEU,1996,1170713.3146975026
DEU,1997,1177434.0372278024
DEU,1998,1114139.3651776828
DEU,1999,1156333.8026689691
DEU,2000,1062631.115063736
DEU,2001,1056764.8234186275
DEU,2002,1007232.36914511
DEU,2003,987871.8881376192
DEU,2004,957214.093012083
DEU,2005,977721.5067703556
DEU,2006,944346.3013957796
DEU,2007,946589.0404115528
DEU,2008,749813.9074821626
DEU,2009,704698.0869879157
DEU,2010,693095.5414186101
DEU,2011,687360.9335020226
DEU,2012,651058.9250113076
DEU,2013,610516.0822101869
DEU,2014,605161.2775941346
DEU,2015,592012.0723372884
DEU,2016,564068.2380565718
DEU,2017,554090.0866463962
DEU,2018,544528.5625
DEU,2019,530842.3473710815
GHA,1991,3638282.89344589
GHA,1992,3745604.213879208
GHA,1993,3850237.846258111
GHA,1994,3960568.8130864296
GHA,1995,4065239.3462367337
GHA,1996,4162419.587929887
GHA,1997,4254934.811133234
GHA,1998,4342658.617317892
GHA,1999,4433144.612813737
GHA,2000,4563111.161737075
GHA,2001,4665281.606455879
GHA,2002,4771190.414580735
GHA,2003,4879229.3905150425
GHA,2004,4989304.192619504
GHA,2005,5099571.236235998
GHA,2006,5219828.195758342
GHA,2007,5264615.067086192
GHA,2008,5275228.161448604
GHA,2009,5299024.629272168
GHA,2010,5286987.90475966
GHA,2011,5216579.72500053
GHA,2012,5163231.044882204
GHA,2013,5105523.761781452
GHA,2014,4639124.152679792
